step,spawn_x,spawn_y,goal_x,goal_y,dist,speed,yaw_error_deg,left_action,right_action,r_dist,r_progress,r_align,r_time,r_action,r_total,cumulative,goal_reached
6560,0.00000,0.00000,-7.11681,8.97299,17.42495,1.45167,152.05515,-0.04243,0.91980,-0.48826,0.00000,-0.01516,-0.05000,-0.00324,-0.62065,-760.81694,False
6561,0.00000,0.00000,-7.11681,8.97299,17.43126,1.42986,152.07173,-0.42712,0.10996,-0.48828,0.00000,-0.01491,-0.05000,-0.00448,-0.62071,-761.43765,False
6562,0.00000,0.00000,-7.11681,8.97299,17.43747,1.40838,152.09111,0.68506,-0.30143,-0.48830,0.00000,-0.01467,-0.05000,-0.00593,-0.62099,-762.05864,False
6563,0.00000,0.00000,-7.11681,8.97299,17.44358,1.38722,152.11330,0.14420,-0.77829,-0.48832,0.00000,-0.01442,-0.05000,-0.00361,-0.61751,-762.67615,False
6564,0.00000,0.00000,-7.11681,8.97299,17.44961,1.36638,152.13225,-0.46035,0.39248,-0.48834,0.00000,-0.01418,-0.05000,-0.00659,-0.61935,-763.29551,False
6565,0.00000,0.00000,-7.11681,8.97299,17.45555,1.34585,152.14804,-0.59576,0.42618,-0.48836,0.00000,-0.01394,-0.05000,-0.00070,-0.61237,-763.90787,False
6566,0.00000,0.00000,-7.11681,8.97299,17.46140,1.32563,152.16066,-0.33094,0.59329,-0.48838,0.00000,-0.01370,-0.05000,-0.00157,-0.61212,-764.52000,False
6567,0.00000,0.00000,-7.11681,8.97299,17.46716,1.30572,152.17607,0.16113,-0.40220,-0.48840,0.00000,-0.01347,-0.05000,-0.00555,-0.61502,-765.13501,False
6568,0.00000,0.00000,-7.11681,8.97299,17.47316,1.35998,152.19189,0.91267,0.26407,-0.48842,0.00000,-0.01408,-0.05000,-0.00502,-0.61754,-765.75256,False
6569,0.00000,0.00000,-7.11681,8.97299,17.47907,1.33955,152.21049,0.08079,-0.90072,-0.48844,0.00000,-0.01384,-0.05000,-0.00716,-0.61852,-766.37108,False
6570,0.00000,0.00000,-7.11681,8.97299,17.48522,1.39329,152.22951,0.71045,0.30227,-0.48846,0.00000,-0.01443,-0.05000,-0.00679,-0.62117,-766.99225,False
6571,0.00000,0.00000,-7.11681,8.97299,17.49160,1.44623,152.24886,0.78788,0.21952,-0.48848,0.00000,-0.01501,-0.05000,-0.00057,-0.61790,-767.61015,False
6572,0.00000,0.00000,-7.11681,8.97299,17.49804,1.45883,152.26666,-0.00529,0.19412,-0.48850,0.00000,-0.01514,-0.05000,-0.00397,-0.62202,-768.23217,False
6573,0.00000,0.00000,-7.11681,8.97299,17.50439,1.43692,152.28729,0.38975,-0.35124,-0.48853,0.00000,-0.01489,-0.05000,-0.00337,-0.62024,-768.85241,False
6574,0.00000,0.00000,-7.11681,8.97299,17.51064,1.41533,152.30470,-0.71081,0.22665,-0.48855,0.00000,-0.01465,-0.05000,-0.00622,-0.62191,-769.47432,False
6575,0.00000,0.00000,-7.11681,8.97299,17.51712,1.46794,152.32246,0.66564,0.21271,-0.48857,0.00000,-0.01522,-0.05000,-0.00688,-0.62550,-770.09982,False
6576,0.00000,0.00000,-7.11681,8.97299,17.52351,1.44588,152.33705,-0.74644,0.23136,-0.48859,0.00000,-0.01497,-0.05000,-0.00706,-0.62449,-770.72431,False
6577,0.00000,0.00000,-7.11681,8.97299,17.53013,1.49803,152.35199,0.15165,0.59284,-0.48861,0.00000,-0.01553,-0.05000,-0.00484,-0.62517,-771.34948,False
6578,0.00000,0.00000,-7.11681,8.97299,17.53665,1.47553,152.36374,-0.46410,0.83300,-0.48863,0.00000,-0.01528,-0.05000,-0.00330,-0.62245,-771.97193,False
6579,0.00000,0.00000,-7.11681,8.97299,17.54307,1.45336,152.37833,0.80060,-0.47730,-0.48866,0.00000,-0.01503,-0.05000,-0.00911,-0.62701,-772.59894,False
6580,0.00000,0.00000,-7.11681,8.97299,17.54973,1.50539,152.39328,0.21693,0.30244,-0.48868,0.00000,-0.01559,-0.05000,-0.00487,-0.62568,-773.22462,False
6581,0.00000,0.00000,-7.11681,8.97299,17.55661,1.55665,152.40857,0.33418,0.96194,-0.48870,0.00000,-0.01614,-0.05000,-0.00335,-0.62702,-773.85164,False
6582,0.00000,0.00000,-7.11681,8.97299,17.56366,1.59468,152.42464,0.63912,0.04972,-0.48872,0.00000,-0.01654,-0.05000,-0.00481,-0.63058,-774.48223,False
6583,0.00000,0.00000,-7.11681,8.97299,17.57061,1.57072,152.43753,-0.47943,0.66426,-0.48875,0.00000,-0.01628,-0.05000,-0.00638,-0.63089,-775.11311,False
6584,0.00000,0.00000,-7.11681,8.97299,17.57778,1.62099,152.45076,0.86985,0.87989,-0.48877,0.00000,-0.01681,-0.05000,-0.00683,-0.63412,-775.74723,False
6585,0.00000,0.00000,-7.11681,8.97299,17.58484,1.59663,152.46683,0.27017,-0.58120,-0.48879,0.00000,-0.01654,-0.05000,-0.00790,-0.63385,-776.38109,False
6586,0.00000,0.00000,-7.11681,8.97299,17.59213,1.64651,152.48322,0.68511,0.98772,-0.48882,0.00000,-0.01706,-0.05000,-0.00811,-0.63685,-777.01794,False
6587,0.00000,0.00000,-7.11681,8.97299,17.59931,1.62177,152.49638,-0.30121,0.37576,-0.48884,0.00000,-0.01679,-0.05000,-0.00580,-0.63321,-777.65115,False
6588,0.00000,0.00000,-7.11681,8.97299,17.60671,1.67127,152.50993,0.49989,0.50715,-0.48887,0.00000,-0.01731,-0.05000,-0.00406,-0.63422,-778.28537,False
6589,0.00000,0.00000,-7.11681,8.97299,17.61367,1.57229,152.52272,-0.31539,-0.26565,-0.48889,0.00000,-0.01625,-0.05000,-0.00562,-0.63035,-778.91572,False
6590,0.00000,0.00000,-7.11681,8.97299,17.62020,1.47479,152.53474,-0.69676,-0.41128,-0.48891,0.00000,-0.01519,-0.05000,-0.00204,-0.62143,-779.53714,False
6591,0.00000,0.00000,-7.11681,8.97299,17.62677,1.48524,152.54518,-0.00879,0.74998,-0.48893,0.00000,-0.01530,-0.05000,-0.00675,-0.62674,-780.16389,False
6592,0.00000,0.00000,-7.11681,8.97299,17.63325,1.46293,152.55843,0.43693,-0.27914,-0.48895,0.00000,-0.01505,-0.05000,-0.00561,-0.62438,-780.78827,False
6593,0.00000,0.00000,-7.11681,8.97299,17.63963,1.44095,152.57449,0.87461,-0.44030,-0.48897,0.00000,-0.01481,-0.05000,-0.00233,-0.61991,-781.40818,False
6594,0.00000,0.00000,-7.11681,8.97299,17.64591,1.41930,152.59337,0.55567,-0.45636,-0.48899,0.00000,-0.01456,-0.05000,-0.00160,-0.61797,-782.02615,False
6595,0.00000,0.00000,-7.11681,8.97299,17.65210,1.39798,152.60905,-0.45435,0.56169,-0.48901,0.00000,-0.01432,-0.05000,-0.00717,-0.62241,-782.64856,False
6596,0.00000,0.00000,-7.11681,8.97299,17.65853,1.45085,152.62506,0.98341,0.83615,-0.48903,0.00000,-0.01489,-0.05000,-0.00732,-0.62550,-783.27406,False
6597,0.00000,0.00000,-7.11681,8.97299,17.66486,1.42905,152.63792,-0.64663,0.32206,-0.48905,0.00000,-0.01465,-0.05000,-0.00855,-0.62555,-783.89961,False
6598,0.00000,0.00000,-7.11681,8.97299,17.67142,1.48146,152.65118,0.54251,0.17186,-0.48907,0.00000,-0.01521,-0.05000,-0.00599,-0.62593,-784.52553,False
6599,0.00000,0.00000,-7.11681,8.97299,17.67808,1.50102,152.66321,0.00992,0.59752,-0.48910,0.00000,-0.01542,-0.05000,-0.00341,-0.62445,-785.14998,False
6600,0.00000,0.00000,-7.11681,8.97299,17.68496,1.55234,152.67566,0.76055,0.30347,-0.48912,0.00000,-0.01596,-0.05000,-0.00403,-0.62790,-785.77788,False
6601,0.00000,0.00000,-7.11681,8.97299,17.69174,1.52902,152.68489,-0.88749,0.08984,-0.48914,0.00000,-0.01571,-0.05000,-0.00831,-0.63096,-786.40884,False
6602,0.00000,0.00000,-7.11681,8.97299,17.69874,1.57992,152.69452,0.93958,0.14179,-0.48916,0.00000,-0.01625,-0.05000,-0.00914,-0.63460,-787.04344,False
6603,0.00000,0.00000,-7.11681,8.97299,17.70597,1.63005,152.70451,0.53778,0.83986,-0.48918,0.00000,-0.01677,-0.05000,-0.00403,-0.63227,-787.67571,False
6604,0.00000,0.00000,-7.11681,8.97299,17.71342,1.67943,152.71489,0.18756,0.94631,-0.48921,0.00000,-0.01729,-0.05000,-0.00183,-0.63284,-788.30856,False
6605,0.00000,0.00000,-7.11681,8.97299,17.72076,1.65419,152.72205,-0.88585,0.22232,-0.48923,0.00000,-0.01702,-0.05000,-0.00647,-0.63612,-788.94467,False
6606,0.00000,0.00000,-7.11681,8.97299,17.72832,1.70320,152.72960,0.79696,0.83586,-0.48926,0.00000,-0.01753,-0.05000,-0.00896,-0.64131,-789.58598,False
6607,0.00000,0.00000,-7.11681,8.97299,17.73610,1.75148,152.73752,0.94942,0.41428,-0.48928,0.00000,-0.01803,-0.05000,-0.00224,-0.63729,-790.22327,False
6608,0.00000,0.00000,-7.11681,8.97299,17.74376,1.72525,152.74823,0.68267,-0.07481,-0.48930,0.00000,-0.01775,-0.05000,-0.00279,-0.63644,-790.85971,False
6609,0.00000,0.00000,-7.11681,8.97299,17.75163,1.77320,152.75926,0.95078,0.67021,-0.48933,0.00000,-0.01825,-0.05000,-0.00396,-0.64025,-791.49996,False
6610,0.00000,0.00000,-7.11681,8.97299,17.75971,1.82042,152.77068,0.36905,0.15851,-0.48935,0.00000,-0.01874,-0.05000,-0.00387,-0.64279,-792.14275,False
6611,0.00000,0.00000,-7.11681,8.97299,17.76767,1.79306,152.77888,-0.28202,0.85625,-0.48938,0.00000,-0.01845,-0.05000,-0.00477,-0.64220,-792.78495,False
6612,0.00000,0.00000,-7.11681,8.97299,17.77552,1.76611,152.78989,0.07761,-0.44320,-0.48940,0.00000,-0.01816,-0.05000,-0.00674,-0.64275,-793.42770,False
6613,0.00000,0.00000,-7.11681,8.97299,17.78324,1.73957,152.80368,0.32647,-0.76814,-0.48943,0.00000,-0.01787,-0.05000,-0.00205,-0.63661,-794.06430,False
6614,0.00000,0.00000,-7.11681,8.97299,17.79118,1.78730,152.81784,0.31745,0.76352,-0.48945,0.00000,-0.01836,-0.05000,-0.00766,-0.64485,-794.70916,False
6615,0.00000,0.00000,-7.11681,8.97299,17.79933,1.83431,152.83232,0.54579,0.64097,-0.48948,0.00000,-0.01885,-0.05000,-0.00130,-0.64111,-795.35027,False
6616,0.00000,0.00000,-7.11681,8.97299,17.80726,1.78533,152.84428,-0.89774,0.03153,-0.48950,0.00000,-0.01833,-0.05000,-0.00783,-0.64499,-795.99525,False
6617,0.00000,0.00000,-7.11681,8.97299,17.81541,1.83237,152.85658,0.87421,0.96790,-0.48953,0.00000,-0.01881,-0.05000,-0.01002,-0.64980,-796.64505,False
6618,0.00000,0.00000,-7.11681,8.97299,17.82310,1.73096,152.86810,-0.90144,-0.90745,-0.48955,0.00000,-0.01775,-0.05000,-0.01291,-0.64713,-797.29218,False
6619,0.00000,0.00000,-7.11681,8.97299,17.83101,1.77882,152.88002,0.95727,0.87142,-0.48957,0.00000,-0.01824,-0.05000,-0.01286,-0.64975,-797.94193,False
6620,0.00000,0.00000,-7.11681,8.97299,17.83882,1.75679,152.88893,-0.06544,0.09935,-0.48960,0.00000,-0.01801,-0.05000,-0.00641,-0.64211,-798.58404,False
6621,0.00000,0.00000,-7.11681,8.97299,17.84619,1.65652,152.89713,-0.43860,-0.67523,-0.48962,0.00000,-0.01695,-0.05000,-0.00430,-0.63453,-799.21857,False
6622,0.00000,0.00000,-7.11681,8.97299,17.85377,1.70550,152.90570,0.17121,0.35929,-0.48964,0.00000,-0.01746,-0.05000,-0.00600,-0.63894,-799.85752,False
6623,0.00000,0.00000,-7.11681,8.97299,17.86157,1.75374,152.91461,0.26455,0.92166,-0.48967,0.00000,-0.01796,-0.05000,-0.00285,-0.63848,-800.49600,False
6624,0.00000,0.00000,-7.11681,8.97299,17.86925,1.72739,152.92630,0.62509,-0.14113,-0.48969,0.00000,-0.01768,-0.05000,-0.00561,-0.63980,-801.13580,False
6625,0.00000,0.00000,-7.11681,8.97299,17.87682,1.70143,152.93483,-0.47781,0.32160,-0.48971,0.00000,-0.01740,-0.05000,-0.00598,-0.63878,-801.77458,False
6626,0.00000,0.00000,-7.11681,8.97299,17.88428,1.67586,152.94617,0.16734,-0.47408,-0.48974,0.00000,-0.01713,-0.05000,-0.00512,-0.63656,-802.41114,False
6627,0.00000,0.00000,-7.11681,8.97299,17.89195,1.72455,152.95786,0.64347,0.86831,-0.48976,0.00000,-0.01763,-0.05000,-0.00712,-0.64122,-803.05237,False
6628,0.00000,0.00000,-7.11681,8.97299,17.89984,1.77250,152.96988,0.82295,0.89460,-0.48978,0.00000,-0.01813,-0.05000,-0.00091,-0.63770,-803.69006,False
6629,0.00000,0.00000,-7.11681,8.97299,17.90794,1.81974,152.98222,0.34412,0.39147,-0.48981,0.00000,-0.01861,-0.05000,-0.00347,-0.64287,-804.33293,False
6630,0.00000,0.00000,-7.11681,8.97299,17.91592,1.79239,152.99138,-0.83615,0.41935,-0.48983,0.00000,-0.01832,-0.05000,-0.00590,-0.64383,-804.97676,False
6631,0.00000,0.00000,-7.11681,8.97299,17.92365,1.73713,153.00198,0.01751,-0.50029,-0.48985,0.00000,-0.01774,-0.05000,-0.00627,-0.64121,-805.61797,False
6632,0.00000,0.00000,-7.11681,8.97299,17.93127,1.71103,153.01540,0.75729,-0.82493,-0.48988,0.00000,-0.01746,-0.05000,-0.00404,-0.63753,-806.25550,False
6633,0.00000,0.00000,-7.11681,8.97299,17.93910,1.75919,153.02914,0.22431,0.57497,-0.48990,0.00000,-0.01796,-0.05000,-0.00749,-0.64367,-806.89918,False
6634,0.00000,0.00000,-7.11681,8.97299,17.94682,1.73275,153.04567,0.72959,-0.60857,-0.48992,0.00000,-0.01767,-0.05000,-0.00643,-0.64118,-807.54035,False
6635,0.00000,0.00000,-7.11681,8.97299,17.95474,1.78058,153.06252,0.82286,0.36750,-0.48995,0.00000,-0.01816,-0.05000,-0.00490,-0.64229,-808.18265,False
6636,0.00000,0.00000,-7.11681,8.97299,17.96223,1.67995,153.07861,-0.41595,-0.63322,-0.48997,0.00000,-0.01711,-0.05000,-0.00796,-0.63986,-808.82250,False
6637,0.00000,0.00000,-7.11681,8.97299,17.96993,1.72858,153.09503,0.71208,0.77703,-0.48999,0.00000,-0.01760,-0.05000,-0.00903,-0.64362,-809.46612,False
6638,0.00000,0.00000,-7.11681,8.97299,17.97773,1.75261,153.11064,0.02656,0.84473,-0.49001,0.00000,-0.01784,-0.05000,-0.00344,-0.63936,-810.10548,False
6639,0.00000,0.00000,-7.11681,8.97299,17.98510,1.65240,153.12550,-0.23931,-0.19740,-0.49004,0.00000,-0.01679,-0.05000,-0.00538,-0.63583,-810.74131,False
6640,0.00000,0.00000,-7.11681,8.97299,17.99235,1.62757,153.14314,0.32842,-0.48978,-0.49006,0.00000,-0.01653,-0.05000,-0.00319,-0.63229,-811.37360,False
6641,0.00000,0.00000,-7.11681,8.97299,17.99971,1.65362,153.16191,0.28846,0.02754,-0.49008,0.00000,-0.01679,-0.05000,-0.00259,-0.63312,-812.00672,False
6642,0.00000,0.00000,-7.11681,8.97299,18.00697,1.62877,153.18344,0.89977,-0.55000,-0.49010,0.00000,-0.01652,-0.05000,-0.00420,-0.63339,-812.64011,False
6643,0.00000,0.00000,-7.11681,8.97299,18.01445,1.67816,153.20531,0.58400,0.97048,-0.49012,0.00000,-0.01702,-0.05000,-0.00776,-0.63969,-813.27980,False
6644,0.00000,0.00000,-7.11681,8.97299,18.02215,1.72682,153.22743,0.66350,0.84342,-0.49014,0.00000,-0.01751,-0.05000,-0.00075,-0.63538,-813.91518,False
6645,0.00000,0.00000,-7.11681,8.97299,18.02992,1.74288,153.24835,0.01032,0.52629,-0.49017,0.00000,-0.01767,-0.05000,-0.00363,-0.63915,-814.55433,False
6646,0.00000,0.00000,-7.11681,8.97299,18.03790,1.79056,153.26956,0.52996,0.38319,-0.49019,0.00000,-0.01815,-0.05000,-0.00269,-0.64087,-815.19520,False
6647,0.00000,0.00000,-7.11681,8.97299,18.04609,1.83752,153.29109,0.17345,0.74885,-0.49021,0.00000,-0.01862,-0.05000,-0.00255,-0.64332,-815.83852,False
6648,0.00000,0.00000,-7.11681,8.97299,18.05391,1.75140,153.31256,-0.04380,-0.54616,-0.49024,0.00000,-0.01772,-0.05000,-0.00657,-0.64262,-816.48114,False
6649,0.00000,0.00000,-7.11681,8.97299,18.06193,1.79895,153.33430,0.19946,0.65406,-0.49026,0.00000,-0.01820,-0.05000,-0.00612,-0.64482,-817.12596,False
6650,0.00000,0.00000,-7.11681,8.97299,18.07016,1.84578,153.35638,0.42789,0.28488,-0.49028,0.00000,-0.01867,-0.05000,-0.00217,-0.64345,-817.76941,False
6651,0.00000,0.00000,-7.11681,8.97299,18.07861,1.89191,153.37874,0.25244,0.57513,-0.49031,0.00000,-0.01913,-0.05000,-0.00170,-0.64554,-818.41495,False
6652,0.00000,0.00000,-7.11681,8.97299,18.08692,1.86347,153.39780,-0.48519,0.12213,-0.49033,0.00000,-0.01882,-0.05000,-0.00433,-0.64664,-819.06158,False
6653,0.00000,0.00000,-7.11681,8.97299,18.09511,1.83546,153.41966,0.45071,-0.64202,-0.49035,0.00000,-0.01853,-0.05000,-0.00604,-0.64682,-819.70840,False
6654,0.00000,0.00000,-7.11681,8.97299,18.10351,1.88175,153.44182,0.23749,0.16454,-0.49038,0.00000,-0.01899,-0.05000,-0.00417,-0.64755,-820.35595,False
6655,0.00000,0.00000,-7.11681,8.97299,18.11146,1.77959,153.46318,-0.42510,-0.88962,-0.49040,0.00000,-0.01793,-0.05000,-0.00623,-0.64399,-820.99994,False
6656,0.00000,0.00000,-7.11681,8.97299,18.11961,1.82671,153.48485,0.30310,0.60597,-0.49042,0.00000,-0.01840,-0.05000,-0.00832,-0.64869,-821.64863,False
6657,0.00000,0.00000,-7.11681,8.97299,18.12798,1.87313,153.50679,0.36776,0.17723,-0.49045,0.00000,-0.01886,-0.05000,-0.00217,-0.64511,-822.29373,False
6658,0.00000,0.00000,-7.11681,8.97299,18.13589,1.77110,153.52795,-0.65581,-0.27549,-0.49047,0.00000,-0.01781,-0.05000,-0.00560,-0.64297,-822.93670,False
6659,0.00000,0.00000,-7.11681,8.97299,18.14401,1.81835,153.54944,0.73064,0.76001,-0.49049,0.00000,-0.01828,-0.05000,-0.00865,-0.64863,-823.58533,False
6660,0.00000,0.00000,-7.11681,8.97299,18.15168,1.71715,153.57014,-0.54214,-0.16601,-0.49051,0.00000,-0.01724,-0.05000,-0.00787,-0.64231,-824.22764,False
6661,0.00000,0.00000,-7.11681,8.97299,18.15955,1.76234,153.59123,0.16385,0.06915,-0.49053,0.00000,-0.01769,-0.05000,-0.00372,-0.64067,-824.86831,False
6662,0.00000,0.00000,-7.11681,8.97299,18.16764,1.80972,153.61259,0.85235,0.82559,-0.49056,0.00000,-0.01816,-0.05000,-0.00511,-0.64469,-825.51301,False
6663,0.00000,0.00000,-7.11681,8.97299,18.17560,1.78252,153.63675,0.45368,-0.23568,-0.49058,0.00000,-0.01787,-0.05000,-0.00567,-0.64374,-826.15675,False
6664,0.00000,0.00000,-7.11681,8.97299,18.18345,1.75573,153.66364,0.78416,-0.72350,-0.49060,0.00000,-0.01758,-0.05000,-0.00295,-0.63959,-826.79634,False
6665,0.00000,0.00000,-7.11681,8.97299,18.19085,1.65547,153.68977,-0.62458,-0.80150,-0.49062,0.00000,-0.01655,-0.05000,-0.00705,-0.63818,-827.43452,False
6666,0.00000,0.00000,-7.11681,8.97299,18.19846,1.70447,153.71620,0.57006,0.35074,-0.49064,0.00000,-0.01703,-0.05000,-0.00830,-0.64215,-828.07667,False
6667,0.00000,0.00000,-7.11681,8.97299,18.20630,1.75272,153.74286,0.28907,0.72469,-0.49066,0.00000,-0.01751,-0.05000,-0.00234,-0.63888,-828.71555,False
6668,0.00000,0.00000,-7.11681,8.97299,18.21369,1.65251,153.76877,-0.88307,-0.48748,-0.49068,0.00000,-0.01648,-0.05000,-0.00843,-0.63946,-829.35501,False
6669,0.00000,0.00000,-7.11681,8.97299,18.22096,1.62768,153.79745,0.46602,-0.28796,-0.49070,0.00000,-0.01621,-0.05000,-0.00682,-0.63647,-829.99148,False
6670,0.00000,0.00000,-7.11681,8.97299,18.22813,1.60322,153.82286,-0.27874,0.78332,-0.49072,0.00000,-0.01595,-0.05000,-0.00652,-0.63489,-830.62637,False
6671,0.00000,0.00000,-7.11681,8.97299,18.23486,1.50526,153.84756,-0.66229,-0.24021,-0.49074,0.00000,-0.01492,-0.05000,-0.00547,-0.62840,-831.25476,False
6672,0.00000,0.00000,-7.11681,8.97299,18.24149,1.48264,153.87505,0.97455,-0.08343,-0.49076,0.00000,-0.01467,-0.05000,-0.00822,-0.62995,-831.88472,False
6673,0.00000,0.00000,-7.11681,8.97299,18.24835,1.53424,153.90274,0.87382,0.90174,-0.49078,0.00000,-0.01520,-0.05000,-0.00495,-0.62953,-832.51425,False
6674,0.00000,0.00000,-7.11681,8.97299,18.25544,1.58506,153.93077,0.45355,0.88203,-0.49080,0.00000,-0.01571,-0.05000,-0.00210,-0.62950,-833.14375,False
6675,0.00000,0.00000,-7.11681,8.97299,18.26276,1.63511,153.95908,0.93214,0.56408,-0.49082,0.00000,-0.01621,-0.05000,-0.00287,-0.63306,-833.77681,False
6676,0.00000,0.00000,-7.11681,8.97299,18.27029,1.68441,153.98766,0.65284,0.67762,-0.49084,0.00000,-0.01669,-0.05000,-0.00151,-0.63441,-834.41122,False
6677,0.00000,0.00000,-7.11681,8.97299,18.27739,1.58523,154.01544,-0.42936,-0.18235,-0.49086,0.00000,-0.01567,-0.05000,-0.00691,-0.63437,-835.04559,False
6678,0.00000,0.00000,-7.11681,8.97299,18.28404,1.48754,154.04251,-0.24133,-0.16359,-0.49088,0.00000,-0.01465,-0.05000,-0.00094,-0.62304,-835.66863,False
6679,0.00000,0.00000,-7.11681,8.97299,18.29060,1.46519,154.07236,0.27734,-0.18441,-0.49089,0.00000,-0.01441,-0.05000,-0.00260,-0.62347,-836.29210,False
6680,0.00000,0.00000,-7.11681,8.97299,18.29706,1.44317,154.10492,0.74482,-0.70704,-0.49091,0.00000,-0.01417,-0.05000,-0.00351,-0.62314,-836.91524,False
6681,0.00000,0.00000,-7.11681,8.97299,18.30375,1.49536,154.13776,0.81721,0.66398,-0.49093,0.00000,-0.01469,-0.05000,-0.00686,-0.62941,-837.54465,False
6682,0.00000,0.00000,-7.11681,8.97299,18.31068,1.54677,154.17087,0.57421,0.86852,-0.49095,0.00000,-0.01521,-0.05000,-0.00159,-0.62699,-838.17165,False
6683,0.00000,0.00000,-7.11681,8.97299,18.31783,1.59739,154.20422,0.17575,0.57382,-0.49097,0.00000,-0.01571,-0.05000,-0.00248,-0.63069,-838.80234,False
6684,0.00000,0.00000,-7.11681,8.97299,18.32488,1.57339,154.24033,0.90856,-0.21087,-0.49098,0.00000,-0.01545,-0.05000,-0.00537,-0.63227,-839.43461,False
6685,0.00000,0.00000,-7.11681,8.97299,18.33215,1.62362,154.27666,0.82174,0.17462,-0.49100,0.00000,-0.01594,-0.05000,-0.00198,-0.63164,-840.06626,False
6686,0.00000,0.00000,-7.11681,8.97299,18.33965,1.67309,154.31322,0.50125,0.08767,-0.49102,0.00000,-0.01642,-0.05000,-0.00166,-0.63410,-840.70035,False
6687,0.00000,0.00000,-7.11681,8.97299,18.34704,1.64795,154.34650,-0.68933,0.18199,-0.49104,0.00000,-0.01615,-0.05000,-0.00597,-0.63702,-841.33737,False
6688,0.00000,0.00000,-7.11681,8.97299,18.35460,1.68776,154.38031,0.82027,0.05612,-0.49106,0.00000,-0.01654,-0.05000,-0.00757,-0.64085,-841.97822,False
6689,0.00000,0.00000,-7.11681,8.97299,18.36239,1.73626,154.41441,0.45150,0.81515,-0.49108,0.00000,-0.01701,-0.05000,-0.00422,-0.64018,-842.61840,False
6690,0.00000,0.00000,-7.11681,8.97299,18.37040,1.78404,154.44870,0.86436,0.96340,-0.49110,0.00000,-0.01746,-0.05000,-0.00219,-0.64079,-843.25919,False
6691,0.00000,0.00000,-7.11681,8.97299,18.37828,1.75723,154.48572,0.81668,-0.09558,-0.49113,0.00000,-0.01718,-0.05000,-0.00530,-0.64245,-843.90164,False
6692,0.00000,0.00000,-7.11681,8.97299,18.38571,1.65695,154.52194,-0.41874,-0.13376,-0.49114,0.00000,-0.01616,-0.05000,-0.00618,-0.63781,-844.53945,False
6693,0.00000,0.00000,-7.11681,8.97299,18.39270,1.55818,154.55740,-0.81868,-0.57565,-0.49116,0.00000,-0.01515,-0.05000,-0.00298,-0.62916,-845.16861,False
6694,0.00000,0.00000,-7.11681,8.97299,18.39992,1.60864,154.59308,0.36934,0.37510,-0.49118,0.00000,-0.01565,-0.05000,-0.00761,-0.63662,-845.80523,False
6695,0.00000,0.00000,-7.11681,8.97299,18.40736,1.65834,154.62901,0.97116,0.22545,-0.49120,0.00000,-0.01613,-0.05000,-0.00310,-0.63485,-846.44008,False
6696,0.00000,0.00000,-7.11681,8.97299,18.41469,1.63342,154.66768,0.31159,-0.13677,-0.49122,0.00000,-0.01586,-0.05000,-0.00376,-0.63416,-847.07424,False
6697,0.00000,0.00000,-7.11681,8.97299,18.42225,1.68274,154.70653,0.71593,0.27313,-0.49124,0.00000,-0.01633,-0.05000,-0.00288,-0.63602,-847.71025,False
6698,0.00000,0.00000,-7.11681,8.97299,18.42936,1.58358,154.74461,-0.73236,-0.12805,-0.49126,0.00000,-0.01533,-0.05000,-0.00751,-0.63516,-848.34541,False
6699,0.00000,0.00000,-7.11681,8.97299,18.43670,1.63366,154.78291,0.77957,0.19122,-0.49128,0.00000,-0.01581,-0.05000,-0.00773,-0.63820,-848.98362,False
6700,0.00000,0.00000,-7.11681,8.97299,18.44426,1.68297,154.82143,0.27170,0.91178,-0.49130,0.00000,-0.01628,-0.05000,-0.00441,-0.63759,-849.62121,False
6701,0.00000,0.00000,-7.11681,8.97299,18.45171,1.65768,154.85664,-0.12217,0.81928,-0.49132,0.00000,-0.01602,-0.05000,-0.00202,-0.63383,-850.25504,False
6702,0.00000,0.00000,-7.11681,8.97299,18.45871,1.55891,154.89113,-0.29712,-0.75528,-0.49133,0.00000,-0.01502,-0.05000,-0.00792,-0.63430,-850.88934,False
6703,0.00000,0.00000,-7.11681,8.97299,18.46594,1.60935,154.92586,0.99166,0.63446,-0.49135,0.00000,-0.01551,-0.05000,-0.00948,-0.63866,-851.52800,False
6704,0.00000,0.00000,-7.11681,8.97299,18.47307,1.58517,154.95731,-0.81100,0.55168,-0.49137,0.00000,-0.01525,-0.05000,-0.00902,-0.63690,-852.16489,False
6705,0.00000,0.00000,-7.11681,8.97299,18.48014,1.57418,154.98613,-0.04894,0.90734,-0.49139,0.00000,-0.01513,-0.05000,-0.00420,-0.63148,-852.79637,False
6706,0.00000,0.00000,-7.11681,8.97299,18.48712,1.55053,155.01169,-0.40154,0.79207,-0.49141,0.00000,-0.01488,-0.05000,-0.00185,-0.62787,-853.42424,False
